Open,High,Low,Close,Volume,Dividends,Stock Splits
18.679595947265625,19.491752292798914,18.35473371886537,18.679595947265625,56477500,0.0,0.0
18.598380002899237,18.679595947265625,18.411584415202253,18.679595947265625,6458900,0.0,0.0
18.760811891632013,18.785175590596225,18.598380002899237,18.679595947265625,3455900,0.0,0.0
18.671474197922457,18.687717696608793,18.411584415202253,18.679595947265625,4450200,0.0,0.0
18.517157002572667,18.663345336914062,18.411577399473163,18.663345336914062,6993400,0.0,0.0
18.590258516084567,18.679596211055735,18.517164320029124,18.622745513916016,3186900,0.0,0.0
18.62274690209513,18.703962853662446,18.51716570033799,18.63899040222168,2855000,0.0,0.0
18.59838026554243,18.622745513916016,18.517164320029124,18.622745513916016,1767500,0.0,0.0
18.59025825355607,18.679595947265625,18.541529306562357,18.679595947265625,1549700,0.0,0.0
18.679598183032397,18.866393793087006,18.58213872831472,18.825786590576172,1659100,0.0,0.0
18.842025651898037,18.85826759963637,18.63898658905028,18.687715530395508,1391700,0.0,0.0
18.69583944595196,18.744568392945677,18.679595947265625,18.679595947265625,1948100,0.0,0.0
18.72832169958143,18.817659378051758,18.69583625681542,18.817659378051758,1073700,0.0,0.0
18.842029050919802,19.84504114896256,18.842029050919802,19.824737548828125,2851800,0.0,0.0
19.735393780916482,20.78307595560755,19.70290834050342,20.458213806152344,3544500,0.0,0.0
20.685621784142988,20.726230531292828,20.238936408951933,20.620649337768555,2358000,0.0,0.0
20.506952872244348,20.653141298986103,20.38512969964811,20.596290588378906,891600,0.0,0.0
20.604400485994166,20.628764177057505,20.206442642558624,20.4013614654541,1185400,0.0,0.0
20.30391145820881,20.385127413854747,20.25518250444745,20.344518661499023,951000,0.0,0.0
20.303910214574856,20.74247541876107,20.26330301377187,20.685623168945312,1230600,0.0,0.0
20.62876800108614,20.986117177217892,20.555673816216803,20.864294052124023,981700,0.0,0.0
20.96175853878724,21.067339749790822,20.669383256231285,20.94551658630371,981200,0.0,0.0
20.87242237839833,21.03485274669262,20.726233962587568,20.94551658630371,1873200,0.0,0.0
21.107946954598003,21.11363202523363,20.815570122976478,20.94551658630371,996500,0.0,0.0
20.73434892278367,20.91302273411071,20.718105426554377,20.87241554260254,1117500,0.0,0.0
20.872419093240993,21.132308880859675,20.807446646336324,20.929269790649414,1089800,0.0,0.0
20.969878368299,21.099823270655097,19.99529160062829,20.173965454101562,2534800,0.0,0.0
20.547548765010404,20.791196525097167,20.060256342966547,20.336389541625977,3608600,0.0,0.0
20.458219109939538,20.5516169053047,20.052140930578656,20.06026268005371,1974600,0.0,0.0
20.100871178599874,20.320153781414845,20.003411727660303,20.019655227661133,2029100,0.0,0.0
19.922196211773553,20.100870054595326,19.849102014922526,19.897830963134766,1106800,0.0,0.0
19.776004943525074,19.800368639557135,19.426777509124506,19.61357307434082,1125600,0.0,0.0
19.686671941031875,19.78413139552623,19.394295126614296,19.74352264404297,1512100,0.0,0.0
19.857224017161894,20.05214136155661,19.784129819380706,19.938438415527344,940400,0.0,0.0
19.954680360166225,20.173962936425582,19.94655861114937,20.03589630126953,879100,0.0,0.0
20.182081474891508,20.701860936762152,20.068378555808565,20.63688850402832,5257900,0.0,0.0
20.531314710113538,20.596287161291585,20.100871252893082,20.173965454101562,737000,0.0,0.0
20.027773419007474,20.06026041323666,19.637938782648167,19.962800979614258,940000,0.0,0.0
20.084629122309234,20.303911740886534,20.039960268628796,20.23893928527832,964600,0.0,0.0
20.28765957002203,20.28765957002203,19.987162672147473,20.00340461730957,1350800,0.0,0.0
19.98716443158124,20.141472993126328,19.767881887408738,20.117109298706055,1252800,0.0,0.0
19.954681485943304,20.121173477518653,19.767885895212974,20.06026268005371,1482000,0.0,0.0
20.198329757118987,20.40136885116332,19.662305123701824,19.938438415527344,8795100,0.0,0.0
19.849096946605503,19.970920060562158,19.637936159516993,19.670421600341797,1196600,0.0,0.0
19.7760054099919,20.05213866467936,19.296833088567485,19.962800979614258,1253000,0.0,0.0
20.125229147982147,20.376997110652333,19.824730702938485,20.165836334228516,1737500,0.0,0.0
20.190209802036406,20.389187264408974,20.10087209701538,20.303911209106445,1057100,0.0,0.0
20.255179230591985,20.277106249347938,19.93843720967456,20.182085037231445,803600,0.0,0.0
20.149596752076388,20.32015037536621,20.060260615177107,20.32015037536621,1074500,0.0,0.0
20.320152903732517,20.352638353265625,19.84098051786266,19.938438415527344,2536300,0.0,0.0
19.897828696453356,20.07650251892132,19.60545194235564,19.65418243408203,1561700,0.0,0.0
19.70291275726525,20.11711267157033,19.65418381118973,19.86534309387207,1726100,0.0,0.0
20.003409653876677,20.263300979750404,19.962802457149827,20.182085037231445,1036400,0.0,0.0
20.09274585780291,20.279541427419712,19.5161156518384,19.914072036743164,1529300,0.0,0.0
19.65418364833286,20.141476203180826,19.597331404473028,19.979045867919922,1889000,0.0,0.0
20.0765060110279,20.385126316049146,20.01965530985699,20.12523651123047,981700,0.0,0.0
20.10086734964828,20.186143384810553,19.81661235004225,20.06838035583496,938300,0.0,0.0
20.11711242164953,20.51506883263042,20.06838192711414,20.441974639892578,1699700,0.0,0.0
20.506944406346737,20.669376268795304,20.425728475122455,20.612524032592773,1546100,0.0,0.0
20.685624341417277,21.042973615186852,20.661260639180707,20.96175765991211,970100,0.0,0.0
20.913025598356658,21.40844145774677,20.913025598356658,21.205402374267578,1223100,0.0,0.0
21.18103780742621,21.76091801853837,21.132308859563146,21.5465087890625,1011400,0.0,0.0
21.70893704893353,22.01187223442083,21.605794093367535,21.806396484375,1002300,0.0,0.0
