Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
2003-12-02 00:00:00-05:00,7.2117675434459345,7.30665922164917,7.2117675434459345,7.30665922164917,160000,0.0,0.0,NRG
2003-12-03 00:00:00-05:00,7.401552677154541,7.401552677154541,7.401552677154541,7.401552677154541,300000,0.0,0.0,NRG
2003-12-04 00:00:00-05:00,7.686227798461914,7.686227798461914,7.686227798461914,7.686227798461914,50000,0.0,0.0,NRG
2003-12-05 00:00:00-05:00,7.686227798461914,7.686227798461914,7.686227798461914,7.686227798461914,0,0.0,0.0,NRG
2003-12-08 00:00:00-05:00,7.970904839223629,8.274558067321777,7.970904839223629,8.274558067321777,954000,0.0,0.0,NRG
2003-12-09 00:00:00-05:00,8.274557566212206,8.635146386211998,8.274557566212206,8.39981460571289,3014200,0.0,0.0,NRG
2003-12-10 00:00:00-05:00,8.445363818274604,8.730039003160265,8.445363818274604,8.540255546569824,2994600,0.0,0.0,NRG
2003-12-11 00:00:00-05:00,8.63514372163704,8.730035410885797,8.589595392252535,8.692078590393066,2203200,0.0,0.0,NRG
2003-12-12 00:00:00-05:00,8.730038579137512,8.749016634288209,8.69967325651656,8.711060523986816,709000,0.0,0.0,NRG
2003-12-15 00:00:00-05:00,8.692082778722618,8.692082778722618,8.502299308776855,8.502299308776855,1287000,0.0,0.0,NRG
2003-12-16 00:00:00-05:00,8.48331998620615,8.48331998620615,8.274557766019743,8.331493377685547,885600,0.0,0.0,NRG
2003-12-17 00:00:00-05:00,8.312513004352162,8.312513004352162,8.122729599120532,8.141708374023438,1150800,0.0,0.0,NRG
2003-12-18 00:00:00-05:00,8.14170756006338,8.17966365814209,8.14170756006338,8.17966365814209,2425200,0.0,0.0,NRG
2003-12-19 00:00:00-05:00,8.179666343045305,8.274558067321777,8.179666343045305,8.274558067321777,1421800,0.0,0.0,NRG
2003-12-22 00:00:00-05:00,8.217621803283691,8.274556683534849,8.217621803283691,8.217621803283691,5200,0.0,0.0,NRG
2003-12-23 00:00:00-05:00,8.23660195678431,8.293536846556913,8.23660195678431,8.274558067321777,133800,0.0,0.0,NRG
2003-12-24 00:00:00-05:00,8.274555505510342,8.293534278869629,8.274555505510342,8.293534278869629,20200,0.0,0.0,NRG
2003-12-26 00:00:00-05:00,8.293534278869629,8.293534278869629,8.293534278869629,8.293534278869629,1000,0.0,0.0,NRG
2003-12-29 00:00:00-05:00,8.274558067321777,8.274558067321777,8.274558067321777,8.274558067321777,1200,0.0,0.0,NRG
2003-12-30 00:00:00-05:00,8.293538154202368,8.312516212463379,8.293538154202368,8.312516212463379,31600,0.0,0.0,NRG
2003-12-31 00:00:00-05:00,8.312516212463379,8.350473052951918,8.312516212463379,8.312516212463379,14200,0.0,0.0,NRG
2004-01-02 00:00:00-05:00,8.350470159298014,8.521275520324707,8.33149210761339,8.521275520324707,557600,0.0,0.0,NRG
2004-01-05 00:00:00-05:00,8.521278090151323,8.540256147559305,8.464342469994406,8.502299308776855,136000,0.0,0.0,NRG
2004-01-06 00:00:00-05:00,8.502296744673817,8.540253572009334,8.498500989543638,8.521275520324707,160600,0.0,0.0,NRG
2004-01-07 00:00:00-05:00,8.50229793170778,8.50229793170778,8.350471325134963,8.44536304473877,283400,0.0,0.0,NRG
2004-01-08 00:00:00-05:00,8.483319744959534,8.483319744959534,8.426384858879207,8.449158668518066,385200,0.0,0.0,NRG
2004-01-09 00:00:00-05:00,8.464339432748636,8.464339432748636,8.027837753295898,8.027837753295898,3456200,0.0,0.0,NRG
2004-01-12 00:00:00-05:00,8.065794877167653,8.065794877167653,8.0468168258667,8.0468168258667,17800,0.0,0.0,NRG
2004-01-13 00:00:00-05:00,8.065795586222693,8.103752416127593,7.955720851895118,7.9709038734436035,1069600,0.0,0.0,NRG
2004-01-14 00:00:00-05:00,7.989881926412896,8.008860703348503,7.9709038734436035,7.9709038734436035,208600,0.0,0.0,NRG
2004-01-15 00:00:00-05:00,7.970899600737508,7.970899600737508,7.876007938823966,7.913964748382568,54200,0.0,0.0,NRG
2004-01-16 00:00:00-05:00,7.876008585132401,7.932943442159438,7.876008585132401,7.894986629486084,493800,0.0,0.0,NRG
2004-01-20 00:00:00-05:00,7.9709038734436035,7.989881926412896,7.959516607282239,7.9709038734436035,856600,0.0,0.0,NRG
2004-01-21 00:00:00-05:00,7.989881926412896,8.027838756317795,7.9709038734436035,7.9709038734436035,969600,0.0,0.0,NRG
2004-01-22 00:00:00-05:00,8.008861784126609,8.198645235295645,8.008861784126609,8.160688400268555,863600,0.0,0.0,NRG
2004-01-23 00:00:00-05:00,8.160686581604919,8.160686581604919,8.008859999298542,8.0468168258667,748400,0.0,0.0,NRG
2004-01-26 00:00:00-05:00,8.046813219854712,8.046813219854712,7.913964748382568,7.913964748382568,291600,0.0,0.0,NRG
2004-01-27 00:00:00-05:00,7.91396846168916,7.91396846168916,7.857033582619853,7.868420124053955,994600,0.0,0.0,NRG
2004-01-28 00:00:00-05:00,7.876011528619905,7.876011528619905,7.762141772009493,7.78111982345581,100000,0.0,0.0,NRG
2004-01-29 00:00:00-05:00,7.781121122837066,7.781121122837066,7.496445959806442,7.59133768081665,1169000,0.0,0.0,NRG
2004-01-30 00:00:00-05:00,7.59133768081665,7.686229401826858,7.59133768081665,7.59133768081665,341200,0.0,0.0,NRG
2004-02-02 00:00:00-05:00,7.591337153647016,7.724185698629104,7.591337153647016,7.648272037506103,80800,0.0,0.0,NRG
2004-02-03 00:00:00-05:00,7.591334755106763,7.7090002411004095,7.591334755106763,7.705204486846924,1379200,0.0,0.0,NRG
2004-02-04 00:00:00-05:00,7.686227798461914,7.705205849118539,7.686227798461914,7.686227798461914,575200,0.0,0.0,NRG
2004-02-05 00:00:00-05:00,7.693820014107299,7.693820014107299,7.598928304186784,7.610314846038818,649000,0.0,0.0,NRG
2004-02-06 00:00:00-05:00,7.6482716748002835,7.6482716748002835,7.591336793641233,7.610314846038818,486600,0.0,0.0,NRG
2004-02-09 00:00:00-05:00,7.610315735432141,7.610315735432141,7.59133768081665,7.59133768081665,607400,0.0,0.0,NRG
2004-02-10 00:00:00-05:00,7.591334904983475,7.6292917243016145,7.591334904983475,7.60272216796875,544600,0.0,0.0,NRG
2004-02-11 00:00:00-05:00,7.621703002581261,7.621703002581261,7.59133768081665,7.59133768081665,1015600,0.0,0.0,NRG
2004-02-12 00:00:00-05:00,7.598929192249397,7.610315735432141,7.59133768081665,7.59133768081665,188600,0.0,0.0,NRG
2004-02-13 00:00:00-05:00,7.598928665027798,7.606520175933838,7.591337154121758,7.606520175933838,927400,0.0,0.0,NRG
2004-02-17 00:00:00-05:00,7.602721811221368,7.606517565371683,7.515420913696288,7.515420913696289,276200,0.0,0.0,NRG
2004-02-18 00:00:00-05:00,7.496445210800149,7.534402040205056,7.401553499271033,7.405349254608154,442800,0.0,0.0,NRG
2004-02-19 00:00:00-05:00,7.412938941031546,7.420529725871467,7.401551677822475,7.41673469543457,680800,0.0,0.0,NRG
2004-02-20 00:00:00-05:00,7.420529725871467,7.428121234677514,7.401551677822475,7.41673469543457,210200,0.0,0.0,NRG
2004-02-23 00:00:00-05:00,7.401550899852406,7.409142407860517,7.2117675434459345,7.30665922164917,94800,0.0,0.0,NRG
2004-02-24 00:00:00-05:00,7.287684620500778,7.439511232601546,6.8701608942488726,6.999213695526123,2856800,0.0,0.0,NRG
2004-02-25 00:00:00-05:00,7.021986873567625,7.306662017090638,6.984030042971292,7.287683963775635,2178200,0.0,0.0,NRG
2004-02-26 00:00:00-05:00,7.287684145797348,7.344619031130726,7.249727314252981,7.268705368041992,1029200,0.0,0.0,NRG
2004-02-27 00:00:00-05:00,7.249728678670675,7.325641632080078,7.249728678670675,7.325641632080078,1516600,0.0,0.0,NRG
2004-03-01 00:00:00-05:00,7.287684463170535,7.667251347211367,7.287684463170535,7.59133768081665,1330400,0.0,0.0,NRG
2004-03-02 00:00:00-05:00,7.591336841513031,7.610314894030295,7.496445130994118,7.553380012512207,303800,0.0,0.0,NRG
2004-03-03 00:00:00-05:00,7.553378391048739,7.587539457419586,7.515421570196003,7.57994794845581,465600,0.0,0.0,NRG
2004-03-04 00:00:00-05:00,7.572356501984929,7.572356501984929,7.154832957009341,7.515420913696289,385200,0.0,0.0,NRG
2004-03-05 00:00:00-05:00,7.515421690391279,7.553378511851064,7.496443641644463,7.534400463104248,160800,0.0,0.0,NRG
2004-03-08 00:00:00-05:00,7.553379253943953,7.553379253943953,7.238338835618588,7.401552677154541,99000,0.0,0.0,NRG
2004-03-09 00:00:00-05:00,7.43950950234345,7.496444378143702,7.401552677154541,7.401552677154541,94800,0.0,0.0,NRG
2004-03-10 00:00:00-05:00,7.477466924011777,7.477466924011777,7.363596439361572,7.363596439361572,129800,0.0,0.0,NRG
2004-03-11 00:00:00-05:00,7.458492619546828,7.629298086942831,7.458492619546828,7.4964494705200195,2046200,0.0,0.0,NRG
2004-03-12 00:00:00-05:00,7.553383161709658,7.591340006535656,7.49644825645396,7.572361946105957,764400,0.0,0.0,NRG
2004-03-15 00:00:00-05:00,7.583743824225661,7.583743824225661,7.496443641644463,7.534400463104248,35800,0.0,0.0,NRG
2004-03-16 00:00:00-05:00,7.553380012512206,7.572358788995768,7.515423183511382,7.553380012512207,1954800,0.0,0.0,NRG
2004-03-17 00:00:00-05:00,7.572358361681303,7.800097874902127,7.572358361681303,7.78111982345581,1440400,0.0,0.0,NRG
2004-03-18 00:00:00-05:00,7.762143554058137,7.838056501237908,7.743164774288378,7.81907844543457,821600,0.0,0.0,NRG
