Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
1973-02-21 00:00:00-05:00,0.0,0.7555885314941406,0.7555885314941406,0.7555885314941406,5600,0.0,0.0,LNT
1973-02-22 00:00:00-05:00,0.0,0.7555885314941406,0.7555885314941406,0.7555885314941406,8400,0.0,0.0,LNT
1973-02-23 00:00:00-05:00,0.0,0.7555885314941406,0.7555885314941406,0.7555885314941406,73200,0.0,0.0,LNT
1973-02-26 00:00:00-05:00,0.0,0.7508959174156189,0.7508959174156189,0.7508959174156189,16400,0.0,0.0,LNT
1973-02-27 00:00:00-05:00,0.0,0.7415097355842589,0.7415097355842589,0.741509735584259,26000,0.0,0.0,LNT
1973-02-28 00:00:00-05:00,0.0,0.7462027668952942,0.7462027668952942,0.7462027668952942,26000,0.0,0.0,LNT
1973-03-01 00:00:00-05:00,0.0,0.7462027668952942,0.7462027668952942,0.7462027668952942,36800,0.0,0.0,LNT
1973-03-02 00:00:00-05:00,0.0,0.7462027668952942,0.7462027668952942,0.7462027668952942,10400,0.0,0.0,LNT
1973-03-05 00:00:00-05:00,0.0,0.7462027668952942,0.7462027668952942,0.7462027668952942,26800,0.0,0.0,LNT
1973-03-06 00:00:00-05:00,0.0,0.7462027668952942,0.7462027668952942,0.7462027668952942,9200,0.0,0.0,LNT
1973-03-07 00:00:00-05:00,0.0,0.7462027668952942,0.7462027668952942,0.7462027668952942,23600,0.0,0.0,LNT
1973-03-08 00:00:00-05:00,0.0,0.7462027668952942,0.7462027668952942,0.7462027668952942,8800,0.0,0.0,LNT
1973-03-09 00:00:00-05:00,0.0,0.7462027668952942,0.7462027668952942,0.7462027668952942,23200,0.0,0.0,LNT
1973-03-12 00:00:00-05:00,0.0,0.7462027668952942,0.7462027668952942,0.7462027668952942,26400,0.0,0.0,LNT
1973-03-13 00:00:00-05:00,0.0,0.7462027668952942,0.7462027668952942,0.7462027668952942,41200,0.0,0.0,LNT
1973-03-14 00:00:00-05:00,0.0,0.7462027668952942,0.7462027668952942,0.7462027668952942,14000,0.0,0.0,LNT
