Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol
1983-09-23 00:00:00-04:00,0.0,0.0312993514147619,0.029458487406373,0.029458487406373,708750,0.0,0.0,BEN
1983-09-26 00:00:00-04:00,0.0,0.0308393680554302,0.029458487406373,0.029458487406373,582188,0.0,0.0,BEN
1983-09-27 00:00:00-04:00,0.0,0.0336011404123476,0.032220259308815,0.032220259308815,1088438,0.0,0.0,BEN
1983-09-28 00:00:00-04:00,0.0,0.033140691615942,0.032220259308815,0.032220259308815,354375,0.0,0.0,BEN
1983-09-29 00:00:00-04:00,0.0,0.0317598094660654,0.0303789284080266,0.0303789284080266,506250,0.0,0.0,BEN
1983-09-30 00:00:00-04:00,0.0,0.0299189557773922,0.0285380724817514,0.0285380724817514,961875,0.0,0.0,BEN
1983-10-03 00:00:00-04:00,0.0,0.0299189557773922,0.0285380724817514,0.0285380724817514,126563,0.0,0.0,BEN
1983-10-04 00:00:00-04:00,0.0,0.0317598366706032,0.0299189705401659,0.0299189705401659,379688,0.0,0.0,BEN
1983-10-05 00:00:00-04:00,0.0,0.0322202582473012,0.0303789284080266,0.0303789284080266,303750,0.0,0.0,BEN
1983-10-06 00:00:00-04:00,0.0,0.0326802527974687,0.0312993712723255,0.0312993712723255,607500,0.0,0.0,BEN
1983-10-07 00:00:00-04:00,0.0,0.0345215653077341,0.0326802358031272,0.0326802358031272,835313,0.0,0.0,BEN
1983-10-10 00:00:00-04:00,0.0,0.0340611166101863,0.0326802358031272,0.0326802358031272,379688,0.0,0.0,BEN
1983-10-11 00:00:00-04:00,0.0326802358031272,0.0326802358031272,0.0326802358031272,0.0326802358031272,0,0.0,0.0,BEN
1983-10-12 00:00:00-04:00,0.0,0.0326802527974687,0.0312993712723255,0.0312993712723255,303750,0.0,0.0,BEN
1983-10-13 00:00:00-04:00,0.0,0.0322202863538555,0.0308394040912389,0.0308394040912389,253125,0.0,0.0,BEN
1983-10-14 00:00:00-04:00,0.0,0.0322202691463051,0.0312993712723255,0.0312993712723255,354375,0.0,0.0,BEN
1983-10-17 00:00:00-04:00,0.0,0.0322202863538555,0.0308394040912389,0.0308394040912389,75938,0.0,0.0,BEN
1983-10-18 00:00:00-04:00,0.0,0.0322202863538555,0.0308394040912389,0.0308394040912389,1088438,0.0,0.0,BEN
1983-10-19 00:00:00-04:00,0.0,0.0322202863538555,0.0308394040912389,0.0308394040912389,0,0.0,0.0,BEN
1983-10-20 00:00:00-04:00,0.0,0.0312993606848295,0.0303789284080266,0.0303789284080266,632813,0.0,0.0,BEN
1983-10-21 00:00:00-04:00,0.0,0.0317598094660654,0.0303789284080266,0.0303789284080266,607500,0.0,0.0,BEN
1983-10-24 00:00:00-04:00,0.0,0.0312993874949601,0.0299189705401659,0.0299189705401659,329063,0.0,0.0,BEN
1983-10-25 00:00:00-04:00,0.0,0.0312993514147619,0.029458487406373,0.029458487406373,126563,0.0,0.0,BEN
1983-10-26 00:00:00-04:00,0.0,0.0312993514147619,0.029458487406373,0.029458487406373,50625,0.0,0.0,BEN
1983-10-27 00:00:00-04:00,0.0,0.0312993606848295,0.0303789284080266,0.0303789284080266,177188,0.0,0.0,BEN
1983-10-28 00:00:00-04:00,0.0,0.0312993874949601,0.0299189705401659,0.0299189705401659,151875,0.0,0.0,BEN
1983-10-31 00:00:00-05:00,0.0,0.0312993874949601,0.0299189705401659,0.0299189705401659,50625,0.0,0.0,BEN
1983-11-01 00:00:00-05:00,0.0,0.0312993874949601,0.0299189705401659,0.0299189705401659,101250,0.0,0.0,BEN
1983-11-02 00:00:00-05:00,0.0,0.0312993874949601,0.0299189705401659,0.0299189705401659,25313,0.0,0.0,BEN
1983-11-03 00:00:00-05:00,0.0,0.0312993514147619,0.029458487406373,0.029458487406373,582188,0.0,0.0,BEN
1983-11-04 00:00:00-05:00,0.0,0.0303789455897596,0.0289980620145797,0.0289980620145797,253125,0.0,0.0,BEN
1983-11-07 00:00:00-05:00,0.0,0.0294585100473675,0.0280776266008615,0.0280776266008615,354375,0.0,0.0,BEN
1983-11-08 00:00:00-05:00,0.0,0.0294585100473675,0.0280776266008615,0.0280776266008615,177188,0.0,0.0,BEN
1983-11-09 00:00:00-05:00,0.0280776266008615,0.0280776266008615,0.0280776266008615,0.0280776266008615,0,0.0,0.0,BEN
1983-11-10 00:00:00-05:00,0.0,0.0294585100473675,0.0280776266008615,0.0280776266008615,101250,0.0,0.0,BEN
1983-11-11 00:00:00-05:00,0.0280776266008615,0.0280776266008615,0.0280776266008615,0.0280776266008615,0,0.0,0.0,BEN
1983-11-14 00:00:00-05:00,0.0,0.0294585100473675,0.0280776266008615,0.0280776266008615,25313,0.0,0.0,BEN
1983-11-15 00:00:00-05:00,0.0,0.0294585100473675,0.0280776266008615,0.0280776266008615,50625,0.0,0.0,BEN
1983-11-16 00:00:00-05:00,0.0280776266008615,0.0280776266008615,0.0280776266008615,0.0280776266008615,0,0.0,0.0,BEN
1983-11-17 00:00:00-05:00,0.0280776266008615,0.0280776266008615,0.0280776266008615,0.0280776266008615,0,0.0,0.0,BEN
1983-11-18 00:00:00-05:00,0.0,0.0294585100473675,0.0280776266008615,0.0280776266008615,50625,0.0,0.0,BEN
1983-11-21 00:00:00-05:00,0.0280776266008615,0.0280776266008615,0.0280776266008615,0.0280776266008615,0,0.0,0.0,BEN
1983-11-22 00:00:00-05:00,0.0,0.0299189618340348,0.0289980620145797,0.0289980620145797,784688,0.0,0.0,BEN
1983-11-23 00:00:00-05:00,0.0,0.0303789455897596,0.0289980620145797,0.0289980620145797,50625,0.0,0.0,BEN
1983-11-25 00:00:00-05:00,0.0289980620145797,0.0289980620145797,0.0289980620145797,0.0289980620145797,0,0.0,0.0,BEN
1983-11-28 00:00:00-05:00,0.0,0.0303789455897596,0.0289980620145797,0.0289980620145797,25313,0.0,0.0,BEN
1983-11-29 00:00:00-05:00,0.0289980620145797,0.0289980620145797,0.0289980620145797,0.0289980620145797,0,0.0,0.0,BEN
1983-11-30 00:00:00-05:00,0.0,0.0299189618340348,0.0289980620145797,0.0289980620145797,75938,0.0,0.0,BEN
1983-12-01 00:00:00-05:00,0.0,0.0294585068289464,0.0285380724817514,0.0285380724817514,202500,0.0,0.0,BEN
1983-12-02 00:00:00-05:00,0.0,0.0294585068289464,0.0285380724817514,0.0285380724817514,582188,0.0,0.0,BEN
1983-12-05 00:00:00-05:00,0.0,0.0294585068289464,0.0285380724817514,0.0285380724817514,430313,0.0,0.0,BEN
1983-12-06 00:00:00-05:00,0.0,0.0294585068289464,0.0285380724817514,0.0285380724817514,101250,0.0,0.0,BEN
1983-12-07 00:00:00-05:00,0.0,0.0294585068289464,0.0285380724817514,0.0285380724817514,329063,0.0,0.0,BEN
1983-12-08 00:00:00-05:00,0.0,0.0294585068289464,0.0285380724817514,0.0285380724817514,126563,0.0,0.0,BEN
1983-12-09 00:00:00-05:00,0.0,0.0294585068289464,0.0285380724817514,0.0285380724817514,708750,0.0,0.0,BEN
1983-12-12 00:00:00-05:00,0.0,0.0294585068289464,0.0285380724817514,0.0285380724817514,50625,0.0,0.0,BEN
1983-12-13 00:00:00-05:00,0.0285380724817514,0.0285380724817514,0.0285380724817514,0.0285380724817514,0,0.0,0.0,BEN
1983-12-14 00:00:00-05:00,0.0,0.0299189557773922,0.0285380724817514,0.0285380724817514,506250,0.0,0.0,BEN
1983-12-15 00:00:00-05:00,0.0,0.0299189618340348,0.0289980620145797,0.0289980620145797,253125,0.0,0.0,BEN
1983-12-16 00:00:00-05:00,0.0,0.029458512792378,0.0289980620145797,0.0289980620145797,0,0.0,0.0,BEN
1983-12-19 00:00:00-05:00,0.0,0.0308394036053845,0.0299189705401659,0.0299189705401659,607500,0.0,0.0,BEN
1983-12-20 00:00:00-05:00,0.0,0.0303789194105674,0.029458487406373,0.029458487406373,303750,0.0,0.0,BEN
1983-12-21 00:00:00-05:00,0.029458487406373,0.029458487406373,0.029458487406373,0.029458487406373,0,0.0,0.0,BEN
1983-12-22 00:00:00-05:00,0.0,0.0308394036053845,0.0299189705401659,0.0299189705401659,50625,0.0,0.0,BEN
1983-12-23 00:00:00-05:00,0.0,0.0336011331982228,0.0326802358031272,0.0326802358031272,1316250,0.0,0.0,BEN
1983-12-27 00:00:00-05:00,0.0,0.0326802458195468,0.0317598134279251,0.0317598134279251,202500,0.0,0.0,BEN
1983-12-28 00:00:00-05:00,0.0,0.0336011404123476,0.032220259308815,0.032220259308815,303750,0.0,0.0,BEN
1983-12-29 00:00:00-05:00,0.032220259308815,0.032220259308815,0.032220259308815,0.032220259308815,0,0.0,0.0,BEN
1983-12-30 00:00:00-05:00,0.0,0.0336011404123476,0.032220259308815,0.032220259308815,227813,0.0,0.0,BEN
1984-01-03 00:00:00-05:00,0.0,0.0336011404123476,0.032220259308815,0.032220259308815,25313,0.0,0.0,BEN
1984-01-04 00:00:00-05:00,0.032220259308815,0.032220259308815,0.032220259308815,0.032220259308815,0,0.0,0.0,BEN
1984-01-05 00:00:00-05:00,0.032220259308815,0.032220259308815,0.032220259308815,0.032220259308815,0,0.0,0.0,BEN
1984-01-06 00:00:00-05:00,0.032220259308815,0.032220259308815,0.032220259308815,0.032220259308815,0,0.0,0.0,BEN
1984-01-09 00:00:00-05:00,0.0,0.0336011434968953,0.0317598134279251,0.0317598134279251,885938,0.0,0.0,BEN
1984-01-10 00:00:00-05:00,0.0317598134279251,0.0317598134279251,0.0317598134279251,0.0317598134279251,0,0.0,0.0,BEN
1984-01-11 00:00:00-05:00,0.0317598134279251,0.0317598134279251,0.0317598134279251,0.0317598134279251,0,0.0,0.0,BEN
1984-01-12 00:00:00-05:00,0.0,0.0340611166101863,0.0326802358031272,0.0326802358031272,151875,0.0,0.0,BEN
1984-01-13 00:00:00-05:00,0.0326802358031272,0.0326802358031272,0.0326802358031272,0.0326802358031272,0,0.0,0.0,BEN
1984-01-16 00:00:00-05:00,0.0,0.0340611166101863,0.0326802358031272,0.0326802358031272,405000,0.0,0.0,BEN
1984-01-17 00:00:00-05:00,0.0,0.0340611290303183,0.0331406965851783,0.0331406965851783,25313,0.0,0.0,BEN
1984-01-18 00:00:00-05:00,0.0,0.0340611290303183,0.0331406965851783,0.0331406965851783,25313,0.0,0.0,BEN
1984-01-19 00:00:00-05:00,0.0,0.0359024533782784,0.034521572291851,0.034521572291851,455625,0.0,0.0,BEN
1984-01-20 00:00:00-05:00,0.0,0.0363629030166488,0.0349820218980312,0.0349820218980312,151875,0.0,0.0,BEN
1984-01-23 00:00:00-05:00,0.0,0.036822890848696,0.0354420095682144,0.0354420095682144,582188,0.0,0.0,BEN
1984-01-24 00:00:00-05:00,0.0,0.0377437785178029,0.0363628976047039,0.0363628976047039,632813,0.0,0.0,BEN
1984-01-25 00:00:00-05:00,0.0,0.0377437785178029,0.0363628976047039,0.0363628976047039,50625,0.0,0.0,BEN
1984-01-26 00:00:00-05:00,0.0,0.0377437785178029,0.0363628976047039,0.0363628976047039,1088438,0.0,0.0,BEN
1984-01-27 00:00:00-05:00,0.0,0.0372833297848966,0.0363628976047039,0.0363628976047039,50625,0.0,0.0,BEN
1984-01-30 00:00:00-05:00,0.0,0.0368228877979196,0.0359024554491043,0.0359024554491043,202500,0.0,0.0,BEN
1984-01-31 00:00:00-05:00,0.0,0.0368228877979196,0.0359024554491043,0.0359024554491043,25313,0.0,0.0,BEN
1984-02-01 00:00:00-05:00,0.0,0.0363629030166488,0.0349820218980312,0.0349820218980312,177188,0.0,0.0,BEN
1984-02-02 00:00:00-05:00,0.0,0.0354420308732657,0.0340611487627029,0.0340611487627029,506250,0.0,0.0,BEN
1984-02-03 00:00:00-05:00,0.0,0.0354420045875765,0.034521572291851,0.034521572291851,303750,0.0,0.0,BEN
1984-02-06 00:00:00-05:00,0.0,0.0349820470270938,0.0340611487627029,0.0340611487627029,253125,0.0,0.0,BEN
1984-02-07 00:00:00-05:00,0.0,0.0340611166101863,0.0326802358031272,0.0326802358031272,455625,0.0,0.0,BEN
1984-02-08 00:00:00-05:00,0.0,0.0326802527974687,0.0312993712723255,0.0312993712723255,405000,0.0,0.0,BEN
1984-02-09 00:00:00-05:00,0.0,0.0326802527974687,0.0312993712723255,0.0312993712723255,202500,0.0,0.0,BEN
1984-02-10 00:00:00-05:00,0.0,0.0326802458195468,0.0317598134279251,0.0317598134279251,75938,0.0,0.0,BEN
1984-02-13 00:00:00-05:00,0.0,0.0340611166101863,0.0326802358031272,0.0326802358031272,405000,0.0,0.0,BEN
1984-02-14 00:00:00-05:00,0.0,0.0359024533782784,0.034521572291851,0.034521572291851,329063,0.0,0.0,BEN
1984-02-15 00:00:00-05:00,0.0,0.0354420308732657,0.0340611487627029,0.0340611487627029,556875,0.0,0.0,BEN
1984-02-16 00:00:00-05:00,0.0,0.0354420308732657,0.0340611487627029,0.0340611487627029,126563,0.0,0.0,BEN
1984-02-17 00:00:00-05:00,0.0,0.0354420111222202,0.0336011461913585,0.0336011461913585,101250,0.0,0.0,BEN
1984-02-21 00:00:00-05:00,0.0,0.0354420111222202,0.0336011461913585,0.0336011461913585,354375,0.0,0.0,BEN
1984-02-22 00:00:00-05:00,0.0336011461913585,0.0336011461913585,0.0336011461913585,0.0336011461913585,0,0.0,0.0,BEN
1984-02-23 00:00:00-05:00,0.0,0.0349820275323868,0.0336011461913585,0.0336011461913585,126563,0.0,0.0,BEN
1984-02-24 00:00:00-05:00,0.0,0.0354420308732657,0.0340611487627029,0.0340611487627029,25313,0.0,0.0,BEN
