Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-08-06 00:00:00-04:00,11.8231429372515,12.805373204189761,11.81404800375341,12.73261547088623,10678500,0.0,0.0
2010-08-09 00:00:00-04:00,12.73261547088623,12.73261547088623,12.459773537327692,12.73261547088623,1819500,0.0,0.0
2010-08-10 00:00:00-04:00,12.52343437024157,12.587097155639213,12.350634142247399,12.368824005126953,1579300,0.0,0.0
2010-08-11 00:00:00-04:00,12.050509920307235,12.16874144247413,11.322931789386619,11.595773696899414,2588200,0.0,0.0
2010-08-12 00:00:00-04:00,11.150133373882392,11.377501505320415,11.004617908536552,11.268364906311035,1780300,0.0,0.0
2010-08-13 00:00:00-04:00,11.141037702560425,11.395689750049314,10.777249063290583,10.91366958618164,957600,0.0,0.0
2010-08-16 00:00:00-04:00,10.722681741261718,11.12284929698725,10.631734135835593,10.713586807250977,551600,0.0,0.0
2010-08-17 00:00:00-04:00,10.786341763859564,11.186510083759487,10.686300117554794,11.113752365112305,1086700,0.0,0.0
2010-08-18 00:00:00-04:00,10.986427314035609,11.459353412426935,10.91366958618164,10.91366958618164,1010600,0.0,0.0
2010-08-19 00:00:00-04:00,10.868195560627026,11.004616947986502,10.286133750049567,10.504406929016113,746000,0.0,0.0
2010-08-20 00:00:00-04:00,10.413462214385305,10.458936022734912,10.031483611993814,10.140620231628418,450600,0.0,0.0
2010-08-23 00:00:00-04:00,10.258846676255406,10.458930812923139,9.513079713230658,9.986004829406738,761800,0.0,0.0
2010-08-24 00:00:00-04:00,9.785924925756289,10.277040072057186,9.549461852671254,9.713167190551758,746700,0.0,0.0
2010-08-25 00:00:00-04:00,9.549460655034974,10.122428398417934,9.30390267901063,9.77682876586914,1112200,0.0,0.0
2010-08-26 00:00:00-04:00,9.949627442633341,10.140616676878627,9.822301864696783,10.004196166992188,581400,0.0,0.0
2010-08-27 00:00:00-04:00,10.14061545887276,10.449836169304168,9.995100034514532,10.104236602783203,370900,0.0,0.0
2010-08-30 00:00:00-04:00,10.01329161476599,10.249754653601379,10.01329161476599,10.095144271850586,226900,0.0,0.0
2010-08-31 00:00:00-04:00,10.013290151321666,10.213373431241251,9.885963718094356,10.076952934265137,236000,0.0,0.0
2010-09-01 00:00:00-04:00,10.076953232927702,10.868194046988911,9.785922368171503,10.668109893798828,412800,0.0,0.0
2010-09-02 00:00:00-04:00,10.076953726095981,10.831815719005773,10.076953726095981,10.79543685913086,98500,0.0,0.0
2010-09-03 00:00:00-04:00,10.822719398990282,11.204697812351382,10.531688557320997,10.81362533569336,231400,0.0,0.0
2010-09-07 00:00:00-04:00,10.913667421652246,11.241077132059283,10.713583276066654,10.940951347351074,468400,0.0,0.0
2010-09-08 00:00:00-04:00,10.449840209811107,11.077376804173001,10.38617740387378,11.059186935424805,1483700,0.0,0.0
2010-09-09 00:00:00-04:00,11.104658313941329,11.486636800796548,10.46802779162946,10.822721481323242,235600,0.0,0.0
2010-09-10 00:00:00-04:00,10.895478248596191,11.031899620397597,10.740868748299262,10.895478248596191,362900,0.0,0.0
2010-09-13 00:00:00-04:00,10.995519794250411,11.13194028671224,10.768151728587135,10.859098434448242,303900,0.0,0.0
2010-09-14 00:00:00-04:00,10.777249966518355,11.141038636276868,10.777249966518355,11.131943702697754,250600,0.0,0.0
2010-09-15 00:00:00-04:00,11.386597384465212,11.750386078044658,11.231986972858783,11.341123580932617,561100,0.0,0.0
2010-09-16 00:00:00-04:00,11.33202551509315,11.495730815633411,10.92276313108292,10.93185806274414,323300,0.0,0.0
2010-09-17 00:00:00-04:00,10.922763563983757,11.14103672846129,10.749963324933702,10.98642635345459,252300,0.0,0.0
2010-09-20 00:00:00-04:00,11.10465903148382,11.795858325440847,11.004617370782361,11.541205406188965,404100,0.0,0.0
2010-09-21 00:00:00-04:00,11.468446297167057,11.686720325597047,11.241078204197,11.3774995803833,178800,0.0,0.0
2010-09-22 00:00:00-04:00,11.277457768127345,11.459352947726574,10.922764076057943,11.077374458312988,184600,0.0,0.0
2010-09-23 00:00:00-04:00,10.91366958618164,11.35931088612233,10.813627927217567,10.91366958618164,320800,0.0,0.0
2010-09-24 00:00:00-04:00,11.004615787141532,11.250172870740665,10.749962904535973,11.113752365112305,146900,0.0,0.0
2010-09-27 00:00:00-04:00,11.068278316675528,11.26836247197155,10.931857814220296,11.141036033630371,186600,0.0,0.0
2010-09-28 00:00:00-04:00,11.10465996281789,11.477543572653623,11.013712360123048,11.468448638916016,168800,0.0,0.0
2010-09-29 00:00:00-04:00,11.486636161221977,11.714004254197851,11.359309716912929,11.413878440856934,238500,0.0,0.0
2010-09-30 00:00:00-04:00,11.477543170910533,11.777669035021477,11.150133373882392,11.268364906311035,196800,0.0,0.0
2010-10-01 00:00:00-04:00,11.341122818634092,11.613964754149817,11.150133550507146,11.241080284118652,170500,0.0,0.0
2010-10-04 00:00:00-04:00,11.259269978768842,11.559395843036443,11.141038446278484,11.231986045837402,140700,0.0,0.0
2010-10-05 00:00:00-04:00,11.3047437785483,11.541205976188424,11.113754513347045,11.231986045837402,256900,0.0,0.0
2010-10-06 00:00:00-04:00,11.204702170334828,11.359312581941259,11.031902757719758,11.341123580932617,90400,0.0,0.0
2010-10-07 00:00:00-04:00,11.36840409489228,11.36840409489228,10.558973411093406,10.777247428894043,252800,0.0,0.0
2010-10-08 00:00:00-04:00,10.731773816711085,11.013709757221244,10.659016098686502,10.895478248596191,251900,0.0,0.0
2010-10-11 00:00:00-04:00,10.868194151481282,11.05008844370273,10.831815293036993,10.959141731262207,63700,0.0,0.0
2010-10-12 00:00:00-04:00,10.922765001452833,11.186511993408203,10.831817403947985,11.186511993408203,59600,0.0,0.0
2010-10-13 00:00:00-04:00,11.195604215511224,11.213793210203225,10.931857287424528,10.977330207824707,222000,0.0,0.0
2010-10-14 00:00:00-04:00,10.977333057458836,11.122848522131008,10.913670258499907,11.050090789794922,223700,0.0,0.0
2010-10-15 00:00:00-04:00,11.231982790701897,11.231982790701897,10.78634072282322,10.859098434448242,396200,0.0,0.0
2010-10-18 00:00:00-04:00,10.877291633866795,11.17741750325272,10.595354764298493,11.131943702697754,53500,0.0,0.0
