Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1993-12-14 00:00:00-05:00,7.911758233170484,8.371744176959465,7.888758935981034,8.325745582580566,1077400,0.0,0.0
1993-12-15 00:00:00-05:00,8.279744164418366,8.279744164418366,8.003752692271087,8.141748428344727,897800,0.0,0.0
1993-12-16 00:00:00-05:00,8.164747717690334,8.164747717690334,8.095749849653513,8.141748428344727,571200,0.0,0.0
1993-12-17 00:00:00-05:00,8.141744059634346,8.141744059634346,7.957749843597412,7.957749843597412,1053000,0.0,0.0
1993-12-20 00:00:00-05:00,7.95775456789161,8.210746765136719,7.95775456789161,8.210746765136719,1284800,0.0,0.0
1993-12-21 00:00:00-05:00,8.187749799443873,8.417742771338363,8.187749799443873,8.325745582580566,882800,0.0,0.0
1993-12-22 00:00:00-05:00,8.348744879770017,8.348744879770017,8.256747691012219,8.325745582580566,200600,0.0,0.0
1993-12-23 00:00:00-05:00,8.348740585451203,8.50973558296679,8.348740585451203,8.486736297607422,195800,0.0,0.0
1993-12-27 00:00:00-05:00,8.532735347747803,8.739728927612305,8.532735347747803,8.693730354309082,68400,0.0,0.0
1993-12-28 00:00:00-05:00,8.670730111446787,8.670730111446787,8.601732259101055,8.647730827331543,273600,0.0,0.0
1993-12-29 00:00:00-05:00,8.693726096566268,8.762723922729492,8.693726096566268,8.762723922729492,264400,0.0,0.0
1993-12-30 00:00:00-05:00,8.762728688611062,8.85472584019753,8.762728688611062,8.808727264404297,156200,0.0,0.0
1993-12-31 00:00:00-05:00,8.762730126631887,8.785729418302838,8.693732251619037,8.739730834960938,133000,0.0,0.0
1994-01-03 00:00:00-05:00,8.76273063659668,8.76273063659668,8.509738413492839,8.624734878540039,467800,0.0,0.0
1994-01-04 00:00:00-05:00,8.624730017706959,8.624730017706959,8.210742976857025,8.302740097045898,2250200,0.0,0.0
1994-01-05 00:00:00-05:00,8.095749374174737,8.16474723815918,8.003752222195478,8.16474723815918,2933400,0.0,0.0
1994-01-06 00:00:00-05:00,8.095749866003278,8.164747734179443,7.91175555086684,8.003752708435059,2753200,0.0,0.0
1994-01-07 00:00:00-05:00,7.9807559358859494,7.9807559358859494,7.635766486207882,7.681765079498291,3428400,0.0,0.0
1994-01-10 00:00:00-05:00,7.704761028289795,7.911754608154297,7.681761741638184,7.8887553215026855,1411000,0.0,0.0
1994-01-11 00:00:00-05:00,7.9117550877799765,7.9117550877799765,7.796758647550616,7.865756511688232,1185400,0.0,0.0
1994-01-12 00:00:00-05:00,7.842755780333564,7.842755780333564,7.6817607936405,7.72775936126709,2209200,0.0,0.0
1994-01-13 00:00:00-05:00,7.704764376143496,7.727763672788701,7.658765782853087,7.681765079498291,1033400,0.0,0.0
1994-01-14 00:00:00-05:00,7.704765796661378,7.75076439843249,7.658767194890265,7.704765796661377,1366000,0.0,0.0
1994-01-17 00:00:00-05:00,7.681766495775821,7.727765097546934,7.635767894004708,7.704765796661377,1157400,0.0,0.0
1994-01-18 00:00:00-05:00,7.704765825300245,7.704765825300245,7.635767922387108,7.658767223358154,1118400,0.0,0.0
1994-01-19 00:00:00-05:00,7.635767852060893,7.81976225813465,7.635767852060893,7.773763656616211,1327800,0.0,0.0
1994-01-20 00:00:00-05:00,7.773757928893679,7.796757212706974,7.658761509827205,7.72775936126709,1121400,0.0,0.0
1994-01-21 00:00:00-05:00,7.750758645080384,7.750758645080384,7.6817607936405,7.72775936126709,1460800,0.0,0.0
1994-01-24 00:00:00-05:00,7.727765126271291,7.727765126271291,7.635767922387108,7.658767223358154,2101400,0.0,0.0
1994-01-25 00:00:00-05:00,7.635767922387108,7.704765825300245,7.589769320445018,7.658767223358154,1470400,0.0,0.0
1994-01-26 00:00:00-05:00,7.635767922387108,7.6817665243292,7.635767922387108,7.658767223358154,723600,0.0,0.0
1994-01-27 00:00:00-05:00,7.658767223358154,7.704765825300245,7.635767922387108,7.658767223358154,1610600,0.0,0.0
1994-01-28 00:00:00-05:00,7.704757777757424,7.93475054724272,7.681758500808893,7.9117512702941895,1285200,0.0,0.0
1994-01-31 00:00:00-05:00,7.911752733503069,8.164744826725551,7.911752733503069,8.049748420715332,1316000,0.0,0.0
1994-02-01 00:00:00-05:00,7.773763656616211,7.81976225813465,7.7277650550977715,7.773763656616211,3041400,0.0,0.0
1994-02-02 00:00:00-05:00,7.750758645080384,7.750758645080384,7.658761509827205,7.72775936126709,3352000,0.0,0.0
1994-02-03 00:00:00-05:00,7.750760071458872,7.8887557997341045,7.727760783413,7.865756511688232,2135600,0.0,0.0
1994-02-04 00:00:00-05:00,7.8427629470825195,7.95775947123329,7.819763642252366,7.8427629470825195,1256600,0.0,0.0
1994-02-07 00:00:00-05:00,7.842757682690675,8.026751997827114,7.842757682690675,8.003752708435059,799400,0.0,0.0
1994-02-08 00:00:00-05:00,7.911754608154297,7.9577531814575195,7.865756034851074,7.8887553215026855,916600,0.0,0.0
1994-02-09 00:00:00-05:00,7.842754391656405,7.934751510620117,7.842754391656405,7.934751510620117,769800,0.0,0.0
1994-02-10 00:00:00-05:00,7.9117550877799765,7.980752951917593,7.865756511688232,7.865756511688232,977600,0.0,0.0
1994-02-11 00:00:00-05:00,7.865756511688232,7.8887557997341045,7.819757935596488,7.865756511688232,690800,0.0,0.0
1994-02-14 00:00:00-05:00,7.88875199334566,7.93475054724272,7.865752716397131,7.9117512702941895,616800,0.0,0.0
1994-02-15 00:00:00-05:00,7.888752951138262,8.0037493498429,7.888752951138262,7.934751510620117,701200,0.0,0.0
1994-02-16 00:00:00-05:00,7.934752946628274,8.026750082241355,7.911753662725004,7.9807515144348145,668800,0.0,0.0
1994-02-17 00:00:00-05:00,8.026750082241355,8.095747933951166,7.980751514434815,7.9807515144348145,995000,0.0,0.0
1994-02-18 00:00:00-05:00,7.980750070101973,8.0037493498429,7.911752230879189,7.934751510620117,434000,0.0,0.0
1994-02-22 00:00:00-05:00,7.819758892059326,7.8887567646363195,7.750761019482332,7.819758892059326,1151800,0.0,0.0
1994-02-23 00:00:00-05:00,7.819757461547852,7.8887553215026855,7.819757461547852,7.8887553215026855,1016000,0.0,0.0
1994-02-24 00:00:00-05:00,7.865754591680205,7.865754591680205,7.773757461952951,7.796756744384766,537800,0.0,0.0
1994-02-25 00:00:00-05:00,7.75076439843249,7.773763699318047,7.704765796661378,7.704765796661377,651200,0.0,0.0
1994-02-28 00:00:00-05:00,7.750762969433905,7.750762969433905,7.658765782853087,7.681765079498291,520400,0.0,0.0
1994-03-01 00:00:00-05:00,7.658765782853087,7.681765079498291,7.635766486207882,7.681765079498291,751800,0.0,0.0
1994-03-02 00:00:00-05:00,7.635763649520179,7.658762937621143,7.566765785217285,7.566765785217285,1084800,0.0,0.0
1994-03-03 00:00:00-05:00,7.566763371597102,7.566763371597102,7.4517669677734375,7.4517669677734375,731600,0.0,0.0
1994-03-04 00:00:00-05:00,7.451770794317589,7.474770086892643,7.359773624017372,7.4057722091674805,1008400,0.0,0.0
1994-03-07 00:00:00-05:00,7.405771258464112,7.405771258464112,7.382771968841553,7.382771968841553,600000,0.0,0.0
1994-03-08 00:00:00-05:00,7.382771968841553,7.405771258464112,7.3597726792189935,7.382771968841553,1083600,0.0,0.0
1994-03-09 00:00:00-05:00,7.364192090673239,7.457115650177003,7.364192090673239,7.457115650177002,268400,0.2,0.0
1994-03-10 00:00:00-05:00,7.433877141220765,7.480338873353395,7.36418454302182,7.387415409088135,1073200,0.0,0.0
1994-03-11 00:00:00-05:00,7.387415595421425,7.573262528639574,7.387415595421425,7.550031661987305,297400,0.0,0.0
1994-03-14 00:00:00-05:00,7.596497863348277,7.596497863348277,7.526805222400127,7.573266983032227,343400,0.0,0.0
1994-03-15 00:00:00-05:00,7.573264436023991,7.642957053533414,7.55003356352085,7.619726181030273,630600,0.0,0.0
1994-03-16 00:00:00-05:00,7.619727476143543,7.6429583525952,7.503573093885257,7.526803970336914,474000,0.0,0.0
1994-03-17 00:00:00-05:00,7.503574342084078,7.619728743664326,7.503574342084078,7.573266983032227,672600,0.0,0.0
