Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17 00:00:00-05:00,0.0,0.19500824214383042,0.19118452488989204,0.19373363256454468,110634,0.0,0.0
1980-03-18 00:00:00-05:00,0.0,0.20010653138160706,0.19245914979192716,0.20010653138160706,260821,0.0,0.0
1980-03-19 00:00:00-05:00,0.0,0.2064792166013653,0.1988318402732385,0.2039301097393036,106048,0.0,0.0
1980-03-20 00:00:00-05:00,0.0,0.20520480435538696,0.20010653138160706,0.20010653138160706,237891,0.0,0.0
1980-03-21 00:00:00-05:00,0.0,0.20265564853167936,0.19755737674552107,0.1988319307565689,95157,0.0,0.0
1980-03-24 00:00:00-05:00,0.0,0.197557270526886,0.19373355480763438,0.197557270526886,329609,0.0,0.0
1980-03-25 00:00:00-05:00,0.0,0.19500823318958282,0.19500823318958282,0.19500823318958282,84265,0.0,0.0
1980-03-26 00:00:00-05:00,0.0,0.1962827869683851,0.19500823318958282,0.19500823318958282,97449,0.0,0.0
1980-03-27 00:00:00-05:00,0.0,0.19500818476922188,0.18736080825328827,0.18736080825328827,1218119,0.0,0.0
1980-03-28 00:00:00-05:00,0.0,0.197557270526886,0.1899098948303198,0.197557270526886,134136,0.0,0.0
1980-03-31 00:00:00-05:00,0.0,0.20010637717842902,0.19373355480763438,0.197557270526886,486101,0.0,0.0
1980-04-01 00:00:00-05:00,0.0,0.19628279598115672,0.19373363256454468,0.19373363256454468,38407,0.0,0.0
1980-04-02 00:00:00-05:00,0.0,0.197557270526886,0.19500816387534295,0.197557270526886,122098,0.0,0.0
1980-04-03 00:00:00-05:00,0.0,0.19755733238314796,0.19245906174182892,0.19245906174182892,60189,0.0,0.0
1980-04-07 00:00:00-05:00,0.0,0.19373363930620363,0.1886354237794876,0.1886354237794876,228720,0.0,0.0
1980-04-08 00:00:00-05:00,0.0,0.19373363256454468,0.1886354172152394,0.19373363256454468,312412,0.0,0.0
1980-04-09 00:00:00-05:00,0.0,0.19500822493346567,0.19118450801698778,0.19245906174182892,264833,0.0,0.0
1980-04-10 00:00:00-05:00,0.0,0.1962827742099762,0.1911845036841986,0.1962827742099762,318144,0.0,0.0
1980-04-11 00:00:00-05:00,0.0,0.19628277865830682,0.19118450801698778,0.19245906174182892,53311,0.0,0.0
1980-04-14 00:00:00-05:00,0.0,0.19245913453297842,0.18991002611918223,0.19118458032608032,85985,0.0,0.0
1980-04-15 00:00:00-05:00,0.0,0.19373368699069704,0.18991002440452576,0.18991002440452576,41273,0.0,0.0
1980-04-16 00:00:00-05:00,0.0,0.19500824892984397,0.1886354237794876,0.1886354237794876,255662,0.0,0.0
1980-04-17 00:00:00-05:00,0.0,0.18736080825328827,0.18353709212434996,0.18736080825328827,171396,0.0,0.0
1980-04-18 00:00:00-05:00,0.0,0.1873607967787421,0.1835370808839798,0.1835370808839798,55030,0.0,0.0
1980-04-21 00:00:00-05:00,0.0,0.1835371727669249,0.175889792890885,0.17843888700008392,224707,0.0,0.0
1980-04-22 00:00:00-05:00,0.0,0.1886354237794876,0.18098804474745223,0.1886354237794876,239611,0.0,0.0
1980-04-23 00:00:00-05:00,0.0,0.19245913453297842,0.18736091770538602,0.19118458032608032,495846,0.0,0.0
1980-04-24 00:00:00-05:00,0.0,0.1886354237794876,0.18481170639248926,0.1886354237794876,178848,0.0,0.0
1980-04-25 00:00:00-05:00,0.0,0.18608618765252827,0.1835370808839798,0.1835370808839798,48152,0.0,0.0
1980-04-28 00:00:00-04:00,0.0,0.1873608468977442,0.1860862374305725,0.1860862374305725,89424,0.0,0.0
1980-04-29 00:00:00-04:00,0.0,0.1860862374305725,0.1848116837053553,0.1860862374305725,14331,0.0,0.0
1980-04-30 00:00:00-04:00,0.0,0.1860862374305725,0.18353712998013813,0.1860862374305725,19490,0.0,0.0
1980-05-01 00:00:00-04:00,0.0,0.1873608899912043,0.18353717219413382,0.18481172621250153,91717,0.0,0.0
1980-05-02 00:00:00-04:00,0.0,0.1873608899912043,0.18481172621250153,0.18481172621250153,79106,0.0,0.0
1980-05-05 00:00:00-04:00,0.0,0.1899099776611666,0.18481170639248926,0.1886354237794876,158785,0.0,0.0
1980-05-06 00:00:00-04:00,0.0,0.19628279598115672,0.1886354172152394,0.19373363256454468,177129,0.0,0.0
1980-05-07 00:00:00-04:00,0.0,0.1988318816018884,0.19373361107611078,0.1962827742099762,731444,0.0,0.0
1980-05-08 00:00:00-04:00,0.0,0.1988318816018884,0.1950082205140201,0.1962827742099762,42992,0.0,0.0
1980-05-09 00:00:00-04:00,0.0,0.19500824214383042,0.19118452488989204,0.19373363256454468,154773,0.0,0.0
1980-05-12 00:00:00-04:00,0.0,0.19245906174182892,0.19118450801698778,0.19245906174182892,16051,0.0,0.0
1980-05-13 00:00:00-04:00,0.0,0.19500822493346567,0.19118450801698778,0.19245906174182892,21210,0.0,0.0
1980-05-14 00:00:00-04:00,0.0,0.20393019132232243,0.19500825799391272,0.20138102769851685,228146,0.0,0.0
1980-05-15 00:00:00-04:00,0.0,0.21285192349925514,0.19755717917827126,0.211577370762825,151907,0.0,0.0
1980-05-16 00:00:00-04:00,0.0,0.21030297264329148,0.20775380955434922,0.20902836322784424,67068,0.0,0.0
1980-05-19 00:00:00-04:00,0.0,0.21030294019964768,0.20775377750396729,0.20775377750396729,69361,0.0,0.0
1980-05-20 00:00:00-04:00,0.0,0.21412647623568523,0.2103028180263949,0.211577370762825,231586,0.0,0.0
1980-05-21 00:00:00-04:00,0.0,0.21667572147048952,0.21157750723627727,0.21285206079483032,278591,0.0,0.0
1980-05-22 00:00:00-04:00,0.0,0.21412668540190027,0.21030302345752716,0.21030302345752716,42419,0.0,0.0
1980-05-23 00:00:00-04:00,0.0,0.2166758030653,0.2115775869112242,0.2166758030653,48725,0.0,0.0
1980-05-27 00:00:00-04:00,0.0,0.21667567862595788,0.2141265720129013,0.2141265720129013,200631,0.0,0.0
1980-05-28 00:00:00-04:00,0.0,0.21667567862595788,0.21285201870637302,0.2141265720129013,127831,0.0,0.0
1980-05-29 00:00:00-04:00,0.0,0.21285204715338443,0.20775377750396729,0.20775377750396729,67641,0.0,0.0
1980-05-30 00:00:00-04:00,0.0,0.21030297264329148,0.20647925588085422,0.20902836322784424,80826,0.0,0.0
1980-06-02 00:00:00-04:00,0.0,0.211577370762825,0.20775365681162342,0.211577370762825,80253,0.0,0.0
1980-06-03 00:00:00-04:00,0.0,0.2128520799902815,0.20775380955434922,0.20902836322784424,88278,0.0,0.0
1980-06-04 00:00:00-04:00,0.0,0.211577370762825,0.20902820954805354,0.211577370762825,89997,0.0,0.0
1980-06-05 00:00:00-04:00,0.0,0.21795028767442234,0.21157746539984473,0.2141265720129013,229293,0.0,0.0
1980-06-06 00:00:00-04:00,0.0,0.2154011253194296,0.2141265720129013,0.2141265720129013,25795,0.0,0.0
1980-06-09 00:00:00-04:00,0.0,0.2154011253194296,0.2141265720129013,0.2141265720129013,70508,0.0,0.0
1980-06-10 00:00:00-04:00,0.0,0.2154011253194296,0.21285201870637302,0.2141265720129013,22356,0.0,0.0
1980-06-11 00:00:00-04:00,0.0,0.2154011253194296,0.2141265720129013,0.2141265720129013,64202,0.0,0.0
1980-06-12 00:00:00-04:00,0.0,0.2166758030653,0.2141266949882621,0.2166758030653,105475,0.0,0.0
1980-06-13 00:00:00-04:00,0.0,0.21795028767442234,0.2141265720129013,0.2141265720129013,20636,0.0,0.0
1980-06-16 00:00:00-04:00,0.0,0.2166758030653,0.2141266949882621,0.2166758030653,124391,0.0,0.0
1980-06-17 00:00:00-04:00,0.0,0.21667583114978842,0.21412672274234723,0.2154012769460678,75667,0.0,0.0
1980-06-18 00:00:00-04:00,0.0,0.21667567862595788,0.2141265720129013,0.2141265720129013,190886,0.0,0.0
1980-06-19 00:00:00-04:00,0.0,0.2154011253194296,0.2141265720129013,0.2141265720129013,75667,0.0,0.0
1980-06-20 00:00:00-04:00,0.0,0.21540116791193645,0.21157750723627727,0.21285206079483032,230439,0.0,0.0
1980-06-23 00:00:00-04:00,0.0,0.2141266143533834,0.21285206079483032,0.21285206079483032,44139,0.0,0.0
1980-06-24 00:00:00-04:00,0.0,0.2141266143533834,0.21285206079483032,0.21285206079483032,73374,0.0,0.0
1980-06-25 00:00:00-04:00,0.0,0.21667567862595788,0.21285201870637302,0.2141265720129013,88851,0.0,0.0
1980-06-26 00:00:00-04:00,0.0,0.2166758030653,0.2141266949882621,0.2166758030653,160505,0.0,0.0
1980-06-27 00:00:00-04:00,0.0,0.21667583114978842,0.2154012769460678,0.2154012769460678,122098,0.0,0.0
1980-06-30 00:00:00-04:00,0.0,0.2192248977221096,0.21795034408569336,0.21795034408569336,106048,0.0,0.0
1980-07-01 00:00:00-04:00,0.0,0.2204994261264801,0.2166757099128338,0.2204994261264801,101462,0.0,0.0
1980-07-02 00:00:00-04:00,0.0,0.2204994261264801,0.21922487263591275,0.2204994261264801,28088,0.0,0.0
1980-07-03 00:00:00-04:00,0.0,0.23324507474899292,0.22177396849004855,0.23324507474899292,160505,0.0,0.0
1980-07-07 00:00:00-04:00,0.0,0.2383433386860461,0.23324512390512514,0.23579423129558563,255662,0.0,0.0
1980-07-08 00:00:00-04:00,0.0,0.23961785296055707,0.23706874584121407,0.23834331333637238,173116,0.0,0.0
1980-07-09 00:00:00-04:00,0.0,0.2408925075621512,0.23834334436895685,0.23961788415908813,160505,0.0,0.0
1980-07-10 00:00:00-04:00,0.0,0.2408925075621512,0.23961788415908813,0.23961788415908813,237318,0.0,0.0
1980-07-11 00:00:00-04:00,0.0,0.24089255928993225,0.23961793561316436,0.24089255928993225,26369,0.0,0.0
1980-07-14 00:00:00-04:00,0.0,0.2408925075621512,0.23961788415908813,0.23961788415908813,81399,0.0,0.0
1980-07-15 00:00:00-04:00,0.0,0.24089255928993225,0.23961793561316436,0.24089255928993225,146747,0.0,0.0
1980-07-16 00:00:00-04:00,0.0,0.2434416672885518,0.23961793561316436,0.24089255928993225,91144,0.0,0.0
1980-07-17 00:00:00-04:00,0.0,0.24344162331139577,0.2408925157732665,0.24216705560684204,85412,0.0,0.0
1980-07-18 00:00:00-04:00,0.0,0.252363603325385,0.243441656064125,0.2498144954442978,456293,0.0,0.0
1980-07-21 00:00:00-04:00,0.0,0.2651092287319789,0.2574618500818331,0.2600109577178955,201205,0.0,0.0
1980-07-22 00:00:00-04:00,0.0,0.26383466097845804,0.2600109577178955,0.2600109577178955,77386,0.0,0.0
1980-07-23 00:00:00-04:00,0.0,0.2638347072670324,0.2600110033356187,0.26128554344177246,156492,0.0,0.0
1980-07-24 00:00:00-04:00,0.0,0.2651091631183063,0.2612854329331255,0.2638345956802368,164518,0.0,0.0
1980-07-25 00:00:00-04:00,0.0,0.26510918140411377,0.2625600184811749,0.26510918140411377,316997,0.0,0.0
1980-07-28 00:00:00-04:00,0.0,0.2651091631183063,0.262560000371195,0.2638345956802368,173689,0.0,0.0
1980-07-29 00:00:00-04:00,0.0,0.26510918140411377,0.26383461387813145,0.26510918140411377,178848,0.0,0.0
1980-07-30 00:00:00-04:00,0.0,0.27530571396673514,0.2651092277194695,0.2727566063404083,440816,0.0,0.0
1980-07-31 00:00:00-04:00,0.0,0.2791292872750835,0.271481912214078,0.2765801250934601,100889,0.0,0.0
